motion_score,temperature,humidity,csi_variance,behavior_label
25,21.506999065341166,46.62514478650143,1.2819203803142016,1
6,22.357015485965047,47.92127121421804,0.8995998754332507,1
35,22.307299520876608,51.345946022156014,-0.07873168366780701,1
35,22.551737010465075,47.86961612621755,-1.787671611931782,1
95,20.779429895718145,51.641292143510114,-0.20219265243389406,4
36,22.76447823532571,46.66650856176771,-0.8626151215655481,1
29,22.790593989424146,50.03643952721968,0.9309340839740791,1
88,22.681952971294965,49.06919973021963,0.3241663524884421,4
51,21.869856945632314,55.73695291951991,1.065227082546918,2
68,20.993982618500297,46.3574341616368,1.1581108735000678,2
22,22.791662693962937,48.97223339530806,0.2493145416219552,1
52,21.300853421908084,49.97354886126258,-2.0900177486302796,2
86,23.770431516566717,55.44099972763672,0.4045828951175248,4
75,22.888984294277154,51.488192699677626,0.05557215694396702,4
45,22.060232921489092,48.70008977929232,0.2038227275274671,2
49,20.418346074385454,50.23702704273217,1.0606924631803016,2
85,22.23748525162194,47.84466733624269,-0.21344715171184725,4
60,23.478252114822464,47.36159647925973,-0.7917199786555795,2
66,20.828023145549555,48.27739565357696,-1.4919743254588493,2
57,22.851944467564685,52.305018362915014,0.5546927942236286,2
2,22.733173364744353,51.478059451401215,0.08887300613174359,0
62,21.153066262752336,49.86425112878204,-2.564341981460694,2
57,23.14272588329383,50.67227744543125,0.01259240078179486,2
35,22.473627387727564,50.16305173381571,2.2757612975672035,1
13,22.40622668504993,47.30829100591608,1.5258299572508311,1
86,24.18980293321767,47.57510514393454,-0.8397218421807761,4
89,21.400607354555977,45.94264833527001,-0.5584203694327604,4
27,20.08729348293578,51.087429376415905,0.571347510326788,1
28,22.97052382001321,49.631633752527456,0.6488932412535497,1
68,20.679766792979358,55.494376297563065,1.179440120721287,2
95,21.530824347895294,48.152642465696864,1.4361834680777659,4
58,22.275635157887407,50.83616910491198,-2.452264601315733,2
0,21.09870618133533,51.02737075402254,1.9115296065094283,1
4,22.005243699718182,50.140941781294224,-0.45006547147924364,0
77,22.6228499323475,48.03041314559355,-0.7790802292478753,4
44,20.631409884458144,51.60647542992562,1.060446814110468,2
91,23.541370996918182,39.56549235909033,-0.2682630619495127,4
2,23.179297184063827,50.20255544423033,2.060747924881987,1
93,23.755340842443204,51.241138399856226,1.3420885043059152,4
46,23.396793578770243,48.830268826970666,1.1496230788330823,2
37,22.525211712690947,50.609340643839516,0.04957272929940446,1
49,20.269126896234432,54.333016375945434,0.8860635602461532,2
51,21.862922178958147,43.91230743471803,1.9613034719636375,2
78,23.628615545571293,45.85969562535533,-1.7033824393551547,4
87,21.944452301103382,50.38412320567538,-0.4813383492797253,4
65,23.12267768479802,45.676412718512005,-0.12291130655145516,2
22,21.924696345244875,51.09979473829055,-0.9398797863273552,1
3,22.747368031611803,49.12792307590687,2.0550926086214725,1
49,21.680639992466343,45.90300564054903,0.5041068596905343,2
20,21.469742381627558,47.621381503212966,-0.10703035995455783,1
89,20.964757677580625,46.34453107614024,-1.1603250252693058,4
25,22.51458899069054,53.61390521772748,0.8513542646005099,1
98,21.37963627746445,48.40849655716842,-0.57581824064468,4
55,24.374141743400596,49.06782720614842,-0.6265241826885438,2
25,19.80786994375802,51.7296708891673,0.3112501545435361,1
17,23.52378741019381,42.62975882940956,-0.8105058469792188,1
27,21.095458116212928,48.06028134727242,-1.081548003614395,1
43,21.297448882879834,46.42021965308472,-2.1766813892721824,2
17,21.60896599876951,50.23210492294285,-0.8612842013282637,1
33,24.084477230541562,54.17271048855582,-2.007568021362774,1
5,23.067456172234753,50.67799182228209,0.839747437897714,1
58,20.60143242618086,51.68890771007171,-0.6506425691218269,2
74,21.512874616235305,50.521898987508706,0.9078719472424277,2
74,22.23732438475974,50.82073220941589,-0.7240017966042989,2
50,21.467419697779597,51.69902039155707,0.8318181761052628,2
74,20.33059471887863,51.63008057713981,-0.6626237589458467,2
67,22.57059866859316,50.839272049360126,-2.7409548444597016,2
11,22.25972250172148,47.28705012468677,0.6385924587773739,1
10,20.33847993773104,49.40611109389605,0.47682809432411033,1
2,21.851448594992952,48.77761958709421,-0.6019686788963846,0
72,22.76025109463536,51.58941253374585,1.4415686206579004,2
23,23.28840634017849,51.39354981572855,-0.559741974728272,1
74,23.50502511466082,50.2597693624187,-0.15567723539207948,2
21,22.531916892218845,52.08905337995746,0.5161247285776908,1
36,22.475493641449173,51.630449458891334,1.034920927080599,1
25,21.72595564276897,51.824341673655,1.7092924947296217,1
71,22.824900186128733,43.88562639446644,-1.008086310917404,2
50,22.707924366969674,56.62535157759854,1.998049542287028,2
16,20.420479242687406,49.282464001909496,0.8231049757450069,1
77,19.710938743067004,54.29744575235752,1.214722059686548,4
41,21.11913635551174,51.01548922248324,-0.4152879139008013,2
28,23.705824859337685,49.90300924722466,0.8281534903901053,1
26,23.00989496104966,54.52931393737887,0.4020344800469221,1
73,23.0375399442579,48.46995080343576,-0.26987493529337125,2
28,21.021236284217693,46.944141655686536,2.9761969281549727,1
67,22.963850318715362,52.92067234256037,1.385903321291099,2
35,23.008602949848836,52.15429564475505,1.5675944208789678,1
19,20.22127975109572,54.48813293446755,0.6543656563540577,1
11,21.944415329089544,49.19349746961447,-0.43986428761541757,1
59,21.124474973188132,50.61383062857474,-0.6026478053053154,2
8,23.301849168160096,54.77955987991819,-0.5112156764311852,0
39,21.67072629294418,48.58915565981167,-0.4024511086268375,1
86,21.57086196493241,57.61607330521246,0.5239526671077938,4
20,23.397164427548812,47.92880214709475,0.6162158169680608,1
25,21.369587375970365,46.9636868742195,-1.6548566718657693,1
24,20.444250024128372,41.6460930656537,0.16135322587890272,1
58,22.775472572488916,46.62374297675933,-0.1490366667295299,2
23,20.80572957315425,50.83154473807624,-0.7183034161707487,1
25,22.905887611490503,49.193333928335505,-1.1065259087416703,1
91,20.66037150180621,50.44667068295667,-1.06025827394612,4
93,20.88205484363305,47.65236888429656,0.6742804687467753,4
82,21.55197286019977,43.62770577700948,-1.4337085724618848,4
15,23.465389755519094,47.86146265196851,0.10643022769189683,1
77,22.234814086795566,55.454058823883344,-1.534678481982756,4
93,24.796032708335275,46.46741490417519,0.20370179813884956,4
0,21.432280965224308,49.335433709945846,-0.8286580363377946,0
82,22.921634718353847,46.66827246360251,1.7522704434236227,4
86,21.74318297207427,53.07285974533817,-1.6225236301977521,4
86,22.340988352277133,50.29623733291201,-0.1303451459872082,4
66,22.14321545249752,52.934878946348775,0.861965085060156,2
87,22.62339943891635,52.132879904610476,0.44426331148603976,4
15,23.646397242679974,46.97873190708122,-0.6572333181174939,1
47,21.06264431777668,50.69283186916449,-0.7159758069262055,2
32,22.326133022242118,46.24665927084409,0.924027019206901,1
46,21.81509786355701,45.50402179547913,1.1391575728616767,2
1,21.6706690016802,49.70952188781977,-0.4755305441643494,0
93,23.015686945063486,52.849148241787816,-0.36098747925589836,4
98,22.971822690172736,49.90712524809028,-0.3357150728865708,4
80,23.34604420746472,50.92340530667618,-1.7101683926566256,4
24,21.377145496898716,48.745570897972186,-1.2884473797573248,1
86,22.100817422254053,52.8505354385857,0.5395724064001427,4
84,21.991763432937923,54.07747288163167,-0.14869642411222042,4
75,21.32075808328656,50.768089202941624,0.9826909839455139,4
11,21.901137122954783,56.89387692799125,1.1861781823241206,1
84,22.25713813009397,51.15084186145031,-2.3697214094844474,4
63,22.371593830486525,49.64480629836131,-0.22500590337037538,2
35,23.20759217043026,47.072380241068004,1.0536417966078395,1
98,21.87230414938923,51.665435866133365,-1.754786840575234,4
19,21.876106021259442,50.85067421183274,-0.28061601616481446,1
80,24.560084538268796,49.71182030082605,1.1492733262856758,4
72,21.29682357487411,50.53953625618418,-0.3348522723761133,2
88,22.76798326969457,54.80371468142612,-0.7969514357745502,4
43,21.924229172778546,49.07664314996056,-0.658898421976203,2
58,21.925566570899953,51.86201629265204,0.17770100093325383,2
87,20.664655641289897,52.0748620428526,1.2861484551064426,4
80,23.2862686134046,53.18662955274114,-0.4537443085364418,4
88,22.632941633793465,54.06453551711975,1.0286426303030658,4
25,22.818484734638538,50.401542962738,0.4466397315170858,1
58,21.78672762403421,49.88133453843003,0.6815006973726244,2
93,21.933123675522733,48.009122145853766,2.1910660055597173,3
13,22.34006763052523,45.78452023290662,0.501033343517345,1
59,23.01888699522248,49.849642472974246,-2.52933743992466,2
86,23.298177707834697,49.43938506751592,-0.4397310582741749,4
3,21.349415158443144,53.130637727859664,0.8677650241708884,1
41,22.283032205395216,49.34568830487817,0.9958575287184943,2
98,22.082283989275425,53.19644112519605,-0.5172884501003722,4
56,23.40934744018558,45.18377302644631,0.5678534737712714,2
9,21.733682671477297,48.00639521107336,1.7377294287444596,1
48,22.168476159414986,49.098918535734114,-0.8047869166603249,2
29,22.454563482299655,52.23211481194748,-1.5913144958759071,1
52,22.636631484412813,49.895945337839656,0.23421473253652075,2
48,21.0465408290281,49.17462804095878,0.563078873972571,2
38,20.467472658082677,56.92916826621856,-0.6638969135466657,1
24,21.902900432596677,50.16295665936271,1.1381707401378054,1
53,21.66841337573684,50.86750593172346,2.4553001399108942,2
73,21.87178847390489,48.49658009816429,0.4685634933715225,2
53,22.50818977749213,48.879802194870294,-1.1735702070121252,2
49,22.16965288947085,49.990962190448485,-0.08710884336238948,2
12,22.945409899977133,50.6087690625539,-1.515744114997232,1
72,19.754332801006164,47.36488643872165,-0.18099073893972362,2
66,20.23813625796026,51.63049730836803,1.083609653905471,2
4,21.093964205497727,52.92455085408839,-0.2354567222046938,0
17,22.102128920871035,48.44716610289149,0.2237879516388985,1
80,22.907494768417255,50.1076836493031,1.865003233997474,4
39,22.820482438271227,45.08181119700783,0.4625485526475405,1
5,23.101656713996366,50.19085327985051,-0.6378530967294409,0
47,21.525854418876545,52.46144654359209,0.5072740311072977,2
88,21.07173054858355,51.78310642676951,1.0402059282236624,4
41,21.905246626421597,48.88902989420811,-0.8335589872792668,2
29,23.567307866638952,51.029327248855274,-0.7820956852724686,1
12,21.384981988660204,50.57329720405971,0.04643654815614881,1
16,21.716890998764747,47.353917976377716,-0.39093856966522517,1
70,21.329568432953742,51.61406706439053,0.04795405028310565,2
62,20.81457999531969,48.803322523239345,0.7704252171166425,2
19,22.676770270716954,48.660699156348414,0.19408999289830758,1
90,22.490419571702766,48.188659282813795,-0.23399066690216466,4
21,23.846806040086967,48.55960439691245,0.12780269736678268,1
49,24.02040196368211,47.78037717060984,-1.7050866692437248,2
28,23.3829044344648,54.69657208770302,-0.0657502610729878,1
57,22.67829941119204,49.85591140785747,1.2986597341643356,2
74,22.107679869726606,53.365559568280545,1.310543824692213,2
26,20.1532275655286,48.29999176246968,1.163485458031259,1
33,21.070667805897727,46.245381727428665,1.4437646040732595,1
14,24.515546207874223,45.03075888357453,-0.41892011924854655,1
92,21.518226737015162,52.12314662374886,0.7225400802900771,4
45,21.62979057718675,50.06992280265761,-0.64997321186347,2
23,22.937223621534848,50.58956350910441,0.7090037575885123,1
45,23.63811274954764,54.50311652001338,0.3655067348266927,2
47,20.420276929288203,47.777502776096895,-0.014289031389968827,2
1,21.365394964706642,52.987256710044065,-0.27689883979637814,0
17,21.974610953615514,47.18893398680022,1.618802025020598,1
94,22.90182480036169,53.82403201569428,0.25799699212006616,4
50,22.469116709781062,49.210034292158106,-0.40328950197312036,2
45,21.99639746090943,46.52490593242237,1.5033983017671506,2
73,22.87736229057567,50.18750819974843,-0.7804740063253436,2
76,20.614628134330268,46.678041459961065,0.919302869707755,4
43,22.552524085258383,50.826531687044756,-0.7985453156061825,2
66,22.210567977628585,52.640888747759746,1.4758532804872848,2
40,23.523684199440606,52.09466994084077,0.3934853854217496,2
49,23.2651972516237,51.678077626184994,-0.3354121436941908,2
74,24.413393915117137,50.34360009864639,0.9501454709988318,2
57,21.899177009814792,54.495694516595236,1.685648301419165,2
11,21.539704555806154,48.04574598915666,-0.48388583405432156,1
44,20.442417214138267,53.16309064516161,1.67152023540541,2
92,21.795969419018938,51.856059643543716,1.1293244375395006,4
50,20.688778989824886,53.59533485849506,-0.48969947452831014,2
27,25.09404901562095,51.84055391819125,-1.0227925651984056,1
92,20.655314574756066,48.889488108339826,-0.3366227273211608,4
84,22.351754676593714,52.79863725298586,0.8731585486191489,4
19,23.384442111685647,52.272367247951124,0.028596776718344066,1
49,23.58023258735082,50.67335545567992,1.0470983026121545,2
35,21.917149085194108,48.88050445336041,1.5097257984484294,1
35,23.640503392887936,45.10114315837405,-0.5727684245485258,1
57,23.476540349725894,54.14027406244236,-0.6255627015095294,2
7,22.39580353343741,54.97096540911433,-1.5404186718890363,0
41,22.323800127605946,49.12553006301953,-1.6504912100377618,2
59,21.94957714827851,54.83020240608014,-1.6457765295153182,2
88,21.314262413211654,50.826574632405595,-1.3250764709360472,4
27,23.073052159003126,52.42187937443325,-1.245766059099699,1
64,21.53229879868811,51.03951164519215,-0.04692057887918407,2
10,22.47704082722312,49.5487404366145,0.9955485853622786,1
79,19.904842477320013,50.76252167673861,-0.25925044258022556,4
19,23.233686921376037,51.763288955851245,0.1151517990245837,1
56,21.65134786559214,48.952226887044716,-0.3216350512173826,2
43,24.076747983560843,53.28435113491974,-0.1612084685698682,2
5,21.740957854179296,49.41095045274506,-0.07160125941406395,0
36,21.96277776349016,49.60725208169075,-1.0349548645321327,1
58,22.078635190316092,44.005397946403676,0.9163276747024814,2
94,22.346488475897992,50.44409527447906,-1.6742977205386302,4
22,21.128866235962484,51.21017007006223,-0.9384679102058486,1
7,22.644268159509302,48.12869311791258,1.9140313538667861,1
4,21.89715583686393,49.91961696009301,0.6684681295291105,1
46,21.483103137110216,48.65323751717061,0.06749853587500881,2
71,22.61802871098362,50.423109967467695,0.505939836533724,2
89,22.990353411037507,47.029921291081216,-0.44000739099540254,4
63,23.005142573278018,49.24285986960665,0.3406000190998585,2
74,23.43518154919005,49.267530094128055,0.9640871682883573,2
3,23.04692012765001,51.709850916024145,0.7214662737850742,1
82,22.635396932214896,49.04132971304276,0.9481768253623012,4
53,20.659471396617484,53.49330393797872,1.338115216447681,2
14,23.586373880159016,47.34450950300046,1.552561815489642,1
88,23.06356571938602,56.738386897808034,-0.30303164099802926,4
10,21.96529667997011,54.92604548040911,1.0098170893426341,1
73,22.00278237092158,54.86128893531222,0.6223968705232881,2
65,22.05840147210267,48.63726717454021,-0.01993539524581029,2
25,20.369326632584738,50.51291291470466,-2.4164517652124897,1
86,21.466896075135487,51.78426302499586,0.8534155587803077,4
42,21.747314311999038,51.17625358910261,-0.1888966877844753,2
33,22.55307327644048,51.1712070317488,-1.110038105091452,1
51,22.522418613282564,50.62053155598957,2.455776199562555,2
35,22.978893539912725,47.84940133892723,1.5586799100889828,1
76,21.01751260646169,49.326100550008924,0.5500520990245519,4
73,21.031655545136363,48.379033450587535,0.5135407081635137,2
62,22.160476206998844,47.18831585349853,1.397414703060372,2
0,21.924855833189984,51.43101115818522,-2.2769126980996077,0
46,22.122297503032282,51.629894087109165,0.04886007032570433,2
8,22.040591691203883,51.737870432914654,1.1606824956971251,1
87,23.149419728263716,49.09728794191592,-0.27532322350543004,4
25,22.751375987075946,47.42817674077482,-1.058299604959127,1
23,21.705050321707972,53.7432262180212,-0.6734906242438685,1
35,22.278994162223803,49.2655992745811,-1.127504337740596,1
68,22.524362747252912,47.7952687565666,-0.3541076414479869,2
80,22.453537833745177,48.357528929003564,-0.9377798338699104,4
34,22.96387911679491,56.63156900477405,-0.5574917850078336,1
56,20.630197020420923,50.94315048216454,-0.002083797420183821,2
34,23.67227923608685,52.768796546628224,-1.8682003999551449,1
40,20.025862551664112,51.706949237555826,1.628396623128538,2
38,21.251364685963665,52.60430942887379,1.1307033086145013,1
72,23.715701834394388,46.69766215148994,-0.7112986247605377,2
40,20.977564620454235,56.239837771071564,0.4933833004115225,2
43,22.96540797443538,50.70135773537224,-1.5558956462036273,2
71,22.462626335381103,56.353567848877674,-1.172603256861316,2
69,20.766531898719894,49.56946296693376,-0.528662003337162,2
80,21.98772172288768,50.340200189817814,0.8684435107409955,4
57,20.203971013516924,47.02792283408689,0.6294135848867876,2
79,20.44399326722632,44.53428580204294,-2.335572724166628,4
22,21.500702760428002,46.72306170598226,-0.3164084496948019,1
4,22.86531690202038,52.292288235488826,0.7731072066952375,1
83,20.84482024885957,47.75246227811261,0.22534275368906728,4
31,22.133540904782283,49.542590490858366,0.7081086766885905,1
13,22.956702316794583,49.12758175956789,-0.4078230860685443,1
65,20.46354825950977,46.4280542834639,0.06002900575201227,2
66,20.389155544438253,46.68990018147838,-2.152890592952483,2
67,22.365300993021787,54.20621644165353,-1.993930836268036,2
11,23.21833731558538,48.68423838122811,1.1663027472367895,1
87,23.77421250413802,50.78079667510318,-0.36138576718183796,4
13,21.549898866309775,49.475120729913776,-0.7557451594928447,1
65,21.56588982050402,48.36866170032998,0.08731497400856388,2
9,22.54669160577131,49.32456041794994,0.19757892205140784,0
53,22.91237461396287,45.20686424067977,-0.516256015937127,2
98,22.931776097408704,46.80465901077388,-0.30522470435466764,4
97,22.5077576703115,50.16196525533738,-1.8024089074942171,4
77,21.353470478807562,48.8785178178517,0.6326212997842696,4
62,20.79030525715889,51.799786189988616,1.5307508323436974,2
82,23.218761851697316,53.43196375760649,-2.015599436663098,4
33,21.31133324503706,49.81202913139266,-0.5636490274263427,1
72,21.589068843700815,47.872620845294264,0.8544606267946941,2
6,21.61182318145877,50.511248667126466,0.1605739810498646,0
16,22.003046020153416,47.801739110930015,-0.7016719100240756,1
92,22.499526985095407,56.866046206393015,-1.0439728399982582,4
62,21.791039512667968,45.899363904753734,-0.22476540189268354,2
6,20.056012570514866,58.09914242125853,-0.4062022386218326,0
4,20.83769284361238,49.910328578293104,-0.17431370503474794,0
90,23.369440976424105,48.847903466359575,1.7492416220435278,4
38,22.794017073541134,45.40179389331272,1.0329547332286124,1
89,21.005893766957808,49.907183008533124,-1.960158008293832,4
51,24.060558616616053,47.939252732622535,-0.45821651930057533,2
67,21.61040339314121,51.66149999534464,1.091551424313997,2
92,22.53301407915114,47.375538859771645,-2.2763735085920023,4
20,22.291449923211808,47.80795410858866,-0.19780468589650635,1
57,21.62024266001976,52.42678760141389,-0.7104525498349515,2
27,23.41056800500516,53.64343740172204,0.27654366689266663,1
78,22.79949925350415,49.62863123656724,0.976148358084709,4
44,22.459972142939115,47.96685389074368,2.013387247526623,2
76,22.136535331082737,53.279205759839634,0.5753696271923753,4
98,21.197507266788353,53.896433974541154,-0.9809174429602977,4
14,20.67208192831273,46.77001719642701,-1.7786308332098035,1
4,23.185704154662997,52.1568599319952,0.9960476858058164,1
24,21.24320491143054,49.365991743347024,-0.11740085915495976,1
88,21.416642027772653,50.1157758206811,1.4556186900811166,4
94,23.799271575019,57.090900331026155,0.42135956804900154,4
97,21.635047270457115,47.48237099798298,-1.0448091940210336,4
88,20.033643410624,48.46564833334931,-0.7604000743333061,4
83,21.77874637641423,49.169560100333236,0.30740669780910074,4
98,22.815737212539297,46.362628163452314,1.1354850163627703,4
38,22.837562703358373,47.55906393182097,1.213731437725842,1
6,21.859957148057763,53.374395933779574,-0.7993940761614355,0
88,21.905628249964618,49.742320250846625,0.8126894256439955,4
94,22.577910513791508,46.41170830452686,-0.039738904806174535,4
43,22.308833012598964,55.10664483390571,0.24075317948856828,2
62,24.601683114180396,50.488009996992595,-0.8563065694431494,2
24,21.3776218050092,51.43426998988237,-0.2504680389919105,1
0,21.980376514189526,51.61739630954842,0.34162921936911433,0
3,21.790976742713976,47.4484386373721,-0.5805234498047227,0
9,22.58857840442061,52.2776329997595,0.5838862943753126,1
90,21.485358450781852,46.6693298404712,0.2779830647427085,4
85,23.454810644991742,50.69280032248999,0.2364246762624486,4
11,21.21510168691776,51.944841301531575,-0.12094814860778157,1
74,22.419532443907027,51.90272342917767,0.4752855893198915,2
69,21.182814533391003,43.71763811700867,0.5890569474058676,2
98,22.338720502869634,51.18173591970846,-0.8750254076562449,4
53,20.474343685429904,53.78775231028155,-0.5518581458924467,2
13,24.558199285668252,48.38693090771641,0.30344475092404516,1
57,23.861315597236395,55.65984393826823,1.6309291812629403,2
81,22.956440348347623,49.08093961768607,0.06559384568317861,4
18,21.18180111657769,49.989876627767146,-0.17018462252492844,1
29,21.546771950672724,50.244689104953096,1.3065574617643476,1
44,21.568204211359795,47.34187263700498,-0.8432606042937426,2
91,21.864757104367968,50.569543508637395,0.576758066193072,4
16,21.936710878861035,56.81259584310664,0.5451217475889322,1
46,21.05658448499162,48.88337967178684,1.088748619704186,2
8,22.356166877224844,50.146024514980475,0.5117376690790052,1
93,21.14466948561074,48.416669407262184,0.7714389919158241,4
80,21.41658764413187,46.09729473045762,-1.4002050433691091,4
20,19.193782890501456,46.49024949286914,-2.8722622132816493,1
69,21.513242991490714,50.42550550142871,-0.274228357054531,2
83,21.000687242349862,51.060448717846,0.12150501140171552,4
29,22.88633019606159,47.922015326509694,-0.06652851755203266,1
94,22.24527783777843,54.47806570687857,-0.2711236010425688,4
43,22.173916083833763,49.49224734783108,0.1290647982401689,2
56,21.511018512570843,46.0587265589419,-1.0953016150698571,2
90,22.736843897092434,49.15601732864536,0.06699071722487192,4
70,22.515939217704098,53.47937373586792,-0.376914225413896,2
13,22.794264679621826,46.23713173049225,0.2935579321666293,1
18,20.643418195376594,50.92119354971073,-0.13140290602223817,1
11,21.191580175476613,49.05420546727536,-0.42675711688235407,1
70,21.458165012331357,51.40999478228951,1.914712305997992,2
23,21.704458759853452,50.456946540729874,0.3794820571655074,1
69,23.811504812593515,51.65395917428313,-0.435204328616967,2
73,22.436559804157667,52.711804523258586,-2.3629324355418384,2
38,20.990269295290062,47.86771968935246,0.07377010788688614,1
39,21.69753316179265,47.55510804630367,-2.1331330350705104,1
20,21.96346665008139,48.551769433453906,-0.9533286082587124,1
85,21.025963776882122,51.37849191821208,1.5825939654815921,4
62,22.379867850709083,47.336725984366296,0.11486904353888214,2
2,22.08334707099324,52.643854344298305,-0.9734467413994762,0
51,21.994602623638464,43.38788727424628,-1.0374534007137464,2
42,22.113270410537766,45.6851660650479,0.9192289345752035,2
35,21.331855914461006,47.169850851890196,-1.123901466865093,1
8,22.765390214170434,49.42453562538008,-1.2191146113192166,0
83,22.11772121738091,46.31359874434359,0.21274483845973985,4
79,21.665224667893458,48.78905461027401,-0.955122579349353,4
3,22.42359906559346,47.42197914890207,1.1423851439741257,1
0,22.26505604484031,49.8649195315134,1.1487334829294389,1
3,23.4323420312175,47.414238865952534,0.3635459406873598,0
68,23.18738605156475,57.76869092605584,0.5796331732135757,2
4,22.325796316582167,51.451318222855534,-0.23541562191322188,0
5,20.99345743472036,53.419635683387135,1.3171150673398653,1
72,21.881931473008922,49.72649264133144,-2.240049898519503,2
